,INSP_UNIT_MAKE,0,1,2,3,4,5,6,7,total_count
2944,SOMW,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2833,RVKO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1784,KILL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2827,RSTB,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1786,KINE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2371,OSWE,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1764,KENWORTH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019,MACD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2823,RRTT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2064,MASTI,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1743,KAYW,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2891,SHAS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
2352,OHIO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2442,PART,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2501,PIRC,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2106,MCLE,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2111,MCLND,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1818,KRIS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2117,MDST,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
1725,KASE,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2777,ROAE,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1898,LEE,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
2122,MELLE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2645,RAMD,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
2574,PROG,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1819,KROP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1821,KRUGE,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1722,KARR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2129,META,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2132,METZ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
2333,NSTA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
2961,SPLZ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2331,NRTH,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2134,MGATR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1891,LDTC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
2439,PARO,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2105,MCL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1655,JDHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2632,RAFTE,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2930,SNBT,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2658,RANCHKING,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2581,PRT,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
2659,RANCO,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2066,MATL,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2347,OASI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2801,ROLL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1917,LIBA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
2451,PDAA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2074,MAXD,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2580,PRRB,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2078,MAXI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1729,KAUFA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
2345,NWT H,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
2634,RAIN,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1807,KOFF,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
2086,MAXUM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2092,MAZD,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
2497,PINS,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1731,KAUFFMAN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1907,LEWA,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
1810,KRAE,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1905,LELA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2694,REDI,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
3197,THMS,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
565,CHART,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1136,FLAG,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
813,DCCS,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1115,FELLING,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3265,TOPP,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1118,FERB,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
1121,FERG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
807,DARGO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
806,DANT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3644,WELB,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
270,BENSO,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1139,FLATB,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
818,DDTI,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3646,WELCO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3254,TOP,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
263,BELTM,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
3650,WELLC,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
261,BELSH,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3252,TOMM,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1146,FLIN,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1150,FLOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3408,TRVA,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
814,DCRC,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1112,FELLG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1278,GATE,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1099,FCAUS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
3528,VACTR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
3279,TOWMS,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
3278,TOWMA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
325,BMBM,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
835,DELO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
3274,TOWD,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
314,BLAC,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
313,BLAB,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
3525,VACE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1100,FCCC,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3402,TRU-T,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
535,CBGT,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3629,WARM,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
3270,TOUGH,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3400,TRTL,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
293,BIG TEX,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1105,FEATH,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1106,FEDL,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
291,BIG J,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3523,VACA,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
802,DANCO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
801,DALTO,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
548,CEVA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3206,TIDW,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
564,CHARM,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
782,CUSTOM,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1245,FWD,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
778,CUSI,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
777,CUSF,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1248,G&H,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1251,GABR,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1252,GADA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3208,TILT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1260,GALI,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
247,BEDX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
927,DRAGON,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
202,B-WIS,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3204,TICO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3675,WHIA,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3677,WHISP,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
3679,WHITE,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1273,GAMF,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
569,CHEO,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
769,CTTE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3515,UTL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
560,CHAPA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1236,FRYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1235,FRUEH,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
246,BEDE,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
239,BEAM,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
237,BEAC,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
795,DACO,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1180,FOST,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3231,TMBL,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
227,BAUTI,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1192,FRAVA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
224,BAT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
219,BARB,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1194,FRD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
556,CHAI,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1204,FREH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1210,FREU,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3668,WFL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
216,BANH,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3224,TLMD,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
211,BAIL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1227,FROS,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3281,TOWNM,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
3392,TRRAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
329,BMWI,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
888,DLCO,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3545,VANO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
441,C AND,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
3335,TRET,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3563,VINTA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
977,EASM,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3544,VANM,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
979,EAST TEXAS,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
3332,TREK,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
482,CAMSU,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
3375,TRMB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
490,CAR,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
994,ECONO,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
483,CAMT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3323,TRBL,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
999,EGBEV,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3566,VISI,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
485,CAND,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1004,EGLR,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3319,TRAVE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
429,BYDMW,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
958,DYNAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
957,DYNA,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
956,DWTE,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3558,VICO,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
924,DPWC,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
930,DRCT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
472,CAMD,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
933,DROP,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
3551,VELDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
937,DTRL,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
473,CAME,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
918,DOUE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3349,TRIPLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
942,DUNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
458,CALCROSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
455,CADE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
3346,TRINY,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
453,CACR,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3345,TRINI,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
948,DV,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
951,DVMFC,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
475,CAML,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
906,DOLA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
489,CAPT,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3541,VANGA,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1084,FAIR,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1058,EXTR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
363,BRCT,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
3388,TROQ,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3293,TRAB,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
852,DGEN,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
355,BRAF,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
850,DEXT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
520,CARY,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
3289,TR,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3288,TQAA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1060,EXTT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1010,ELKH,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
346,BOTL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3603,WAGC,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1067,EZUT,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
338,BOCS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1070,FABF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1071,FABFM,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1072,FABFO,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1078,FABRIQUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
3282,TOWP,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
367,BRI,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1042,EVAP,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
858,DIAG,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
1037,ETTX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
419,BUTE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3575,VNTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3313,TRANSCRAFT,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
876,DIREC,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
417,BURKH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
495,CARC,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
506,CARMEX,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
408,BUCKE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
403,BTEX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1023,EQPR,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1024,EQPT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3584,VOLO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1026,EQUIP,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1027,EQUP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
508,CARN,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
3591,VRSA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
3386,TROJ,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
380,BRITE,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
379,BRIT,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
763,CTRE,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
468,CAM.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
762,CTRC,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3450,TXP,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3736,WORK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
1504,HRSE,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
3077,SUNVA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1506,HRTK,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
1510,HSMI,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
1511,HSTR,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3738,WORL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1520,HUNT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3064,SUNA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1539,IDLE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1443,HICK,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3487,UNIVE,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3746,WSR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
3057,SUMI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1543,IHTM,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
630,CMPS,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
60,ALL,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1547,IMCO,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3051,SUBT,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
712,COXS,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
84,ALUMA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3087,SUPRL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
86,ALUT,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
3088,SUR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
1446,HIGH,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
103,AMERITRAIL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3495,UNKT,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
3443,TWMTR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1453,HIND,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1455,HIST,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
96,AMEA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3494,UNKOW,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
760,CTIC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1460,HME,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
90,AMBRE,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
3732,WOLVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3099,SURTR,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
1466,HOBO,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
722,CRANE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1471,HOLL,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
620,CLUT,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3090,SURE T,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1484,HOMS,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
3454,TXPRI,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
3458,TYCR,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
53,AJIN,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
3481,UNII,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
649,COLT,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
653,COMET,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3467,UDUM,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
657,COMN,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1616,ITIT,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
3775,XON,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1617,ITM,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
674,CONV,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
673,CONTT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1620,ITS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1621,ITST,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1628,JA-MA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
3783,ZEIMA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
1633,JACKS,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
1634,JACOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1635,JACS,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
3003,STELR,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
662,CONC,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
